id,postcode,latitude,longitude,
2969,YO8,5BD,53.789487254,-1.0443589446
2970,YO8,5BE,53.78980872,-1.043822
2971,YO8,5BF,53.7849340929,-1.0676994242
2972,YO8,5BH,53.789249,-1.0435961784
2973,YO8,5BJ,53.790911348,-1.0414727705
2974,YO8,5BL,53.781936,-1.047444
2975,YO8,5BP,53.7856362617,-1.0643750737
2976,YO8,5BQ,53.7901693094,-1.0430987198
2977,YO8,5BS,53.7922176021,-1.0452228989
2978,YO8,5BT,53.7921820595,-1.0441459034
2979,YO8,5DA,53.818023,-0.996683
2980,YO8,5DB,53.8189937695,-0.984583
2981,YO8,5DD,53.8243186564,-0.9843787174
2982,YO8,5DE,53.8394386125,-0.9813837772
2983,YO8,5DF,53.8328655541,-0.975799488
2984,YO8,5DG,53.816854,-0.937047
2985,YO8,5DZ,53.7840208284,-1.0498255685
2986,YO8,5EU,53.8033214673,-1.0377581445
2987,YO8,5EX,53.8018571253,-1.037852399
2988,YO8,5EY,53.80265,-1.0379649657
2989,YO8,5EZ,53.8060329156,-1.0418720356
2990,YO8,5GZ,53.7998431048,-1.0366534791
2991,YO8,5HA,53.7961946778,-1.0389991566
2992,YO8,5HB,53.796884838,-1.0398791214
2993,YO8,5HD,53.7982211692,-1.038391084
2994,YO8,5HE,53.7958247976,-1.035076
2995,YO8,5HF,53.7972724582,-1.034571
2996,YO8,5HG,53.7965376676,-1.0313548207
2997,YO8,5HH,53.7963917264,-1.0288683586
2998,YO8,5HJ,53.796572,-1.029866
2999,YO8,5HL,53.7973188052,-1.0301374315
3000,YO8,5HN,53.794805402,-1.0283281073
3001,YO8,5HP,53.7970211975,-1.022371
3002,YO8,5HQ,53.7970342632,-1.0316318396
3003,YO8,5HR,53.7970196321,-1.0143853199
3004,YO8,5HS,53.795066,-1.0247819453
3005,YO8,5HT,53.79458,-1.025859
3006,YO8,5HU,53.7942252126,-1.0277190902
3007,YO8,5HW,53.7955644721,-1.0266102311
3008,YO8,5HX,53.787497,-1.018145
3009,YO8,5HY,53.7938883929,-1.0283037545
3010,YO8,5HZ,53.7945388751,-1.028713796
3011,YO8,5JA,53.7971762992,-1.0403582937
3012,YO8,5JB,53.7970889819,-1.0406791106
3013,YO8,5JD,53.8056416133,-1.0379024371
3014,YO8,5JE,53.797653,-1.041425
3015,YO8,5JF,53.7984035893,-1.0398444385
3016,YO8,5JG,53.7982233583,-1.0420348349
3017,YO8,5JH,53.800182954,-1.0409273577
3018,YO8,5JJ,53.7997888763,-1.0399798144
3019,YO8,5JL,53.8002740078,-1.0377064323
3020,YO8,5JN,53.8009771609,-1.0379636399
3021,YO8,5JP,53.803297202,-1.0392163965
3022,YO8,5JQ,53.7977929106,-1.0444130883
3023,YO8,5JR,53.8057403634,-1.0390086979
3024,YO8,5JS,53.8065678748,-1.0402046192
3025,YO8,3UA,53.8225746733,-1.1471194395
3026,YO8,3UB,53.8198769999,-1.1444247798
3027,YO8,3UD,53.8226561293,-1.1396437126
3028,YO8,3UE,53.8223189972,-1.1315233825
3029,YO8,3UF,53.828626,-1.129752
3030,YO8,3UG,53.829436277,-1.1313306264
3031,YO8,3UH,53.8301768475,-1.1330626111
3032,YO8,3UJ,53.8227753701,-1.1488015928
3033,YO8,3UL,53.8128736677,-1.0999914926
3034,YO8,3UN,53.8134704423,-1.1004647249
3035,YO8,3UP,53.811045,-1.092209
3036,YO8,3UQ,53.8125611637,-1.0990717416
3037,YO8,3UR,53.80533153,-1.0903282952
3038,YO8,3US,53.8145300841,-1.1027354766
3039,YO8,3UT,53.811006344,-1.1002896638
3040,YO8,3UU,53.8136369803,-1.1022989072
3041,YO8,3UW,53.812602,-1.097188
3043,YO8,3UY,53.8134478908,-1.106858
3044,YO8,3UZ,53.8128401751,-1.10719
3045,YO8,5JT,53.8057512808,-1.0426225314
3046,YO8,5JU,53.8054003303,-1.0414460877
3047,YO8,5JW,53.8009328093,-1.0369169943
3048,YO8,5JX,53.8065252293,-1.0382466629
3049,YO8,5JY,53.807636,-1.0387798558
3050,YO8,5JZ,53.8149176734,-1.0435376371
3051,YO8,5LA,53.813773,-1.041923
3052,YO8,5LB,53.8114795826,-1.0328784726
3053,YO8,5LD,53.818912,-1.020403
3054,YO8,5LE,53.816842,-1.011308
3055,YO8,5LF,53.810584,-1.012184
3056,YO8,5LG,53.7985128144,-1.0445181866
3057,YO8,5LH,53.806062,-1.040869
3058,YO8,5LJ,53.8036853172,-1.0382964567
3059,YO8,5LL,53.798705,-1.0426110874
3060,YO8,5LP,53.8028094972,-1.0400474883
3061,YO8,5LQ,53.7991743809,-1.0406922574
3062,YO8,5LW,53.8004076106,-1.0420457961
3063,YO8,5NE,53.8019161717,-1.040735977
3064,YO8,5RA,53.8252624274,-0.9612786807
3065,YO8,5RB,53.8238250332,-0.960071
3066,YO8,5RD,53.8255898314,-0.959388
3067,YO8,5RE,53.8251388387,-0.9573924961
3068,YO8,5RF,53.8263401566,-0.965338883
3069,YO8,5RG,53.8250700298,-0.960858054
3070,YO8,5RH,53.8269267588,-0.9614502191
3071,YO8,5RJ,53.8249148211,-0.9585070927
3072,YO8,5RL,53.822137,-0.959427
3073,YO8,5RN,53.8234468132,-0.960244968
3074,YO8,5RP,53.824519524,-0.9595651515
3075,YO8,5RQ,53.826491465,-0.9610051983
3076,YO8,5RR,53.8247125156,-0.967124
3077,YO8,5RS,53.8233628987,-0.9692709137
3078,YO8,5RT,53.8240041988,-0.9696349744
3079,YO8,5RU,53.8281725486,-0.963487
3080,YO8,5RW,53.8262646544,-0.9618008325
3081,YO8,5RX,53.84177,-0.963788
3082,YO8,5RY,53.8279196204,-0.950562414
3083,YO8,5RZ,53.8248136533,-0.9634318833
3084,YO8,5SA,53.8253775025,-0.9641927812
3085,YO8,5SB,53.8244189679,-0.964565838
3086,YO8,5SD,53.8377787252,-0.994766
3087,YO8,5SE,53.8369678651,-0.9900146039
3088,YO8,5SF,53.8396321181,-0.9925948774
3089,YO8,5SG,53.8370413773,-0.9912741542
3090,YO8,5SH,53.8387964867,-0.9990737576
3091,YO8,5SJ,53.8387152897,-1.004440306
3092,YO8,5SL,53.8420240036,-1.0067327813
3093,YO8,5SN,53.8520724,-0.9958687027
3094,YO8,5SP,53.8379553975,-0.9920120391
3095,YO8,5SQ,53.838718,-0.99707
3096,YO8,5SR,53.797701,-1.018423
3097,YO8,5SS,53.8237259925,-0.9686391388
3098,YO8,5ST,53.8272098833,-0.963417
3099,YO8,5SW,53.846693,-0.990951
3100,YO8,5TD,53.823271,-0.961632
3101,YO8,5TJ,53.8241969311,-0.9627938475
3102,YO8,5TL,53.8243995482,-0.9623178896
3103,YO8,5TN,53.8246518829,-0.9655172023
3104,YO8,5TP,53.8238124757,-0.9651125043
3105,YO8,5TR,53.823549602,-0.9669419928
3106,YO8,5TS,53.8240801952,-0.9669745184
3107,YO8,5TT,53.8246327772,-0.9664292022
3108,YO8,5TU,53.8257388633,-0.963363471
3109,YO8,5TW,53.8247012171,-0.9649842609
3110,YO8,5UT,53.7969858601,-1.0423970357
3111,YO8,5UU,53.7977877925,-1.0448990395
3112,YO8,5UW,53.7978579336,-1.0424227203
3113,YO8,5UX,53.8077921071,-1.0381873007
3114,YO8,5UY,53.8085042451,-1.0384443552
3115,YO8,5UZ,53.7993514381,-1.0414777286
3116,YO8,5XA,53.8042586117,-1.036931903
3117,YO8,5XB,53.8043007718,-1.0377053569
3118,YO8,5XD,53.8023681182,-1.0365652468
3119,YO8,5XE,53.8021378776,-1.0369956735
3120,YO8,5XF,53.8033810855,-1.0373468018
3121,YO8,5XG,53.8051318273,-1.040465186
3122,YO8,5XH,53.7950084218,-1.0423965263
3123,YO8,5XJ,53.7953305867,-1.0433456209
3124,YO8,5XL,53.7947939686,-1.0414298094
3125,YO8,3WA,53.7905019913,-1.0763650291
3126,YO8,3WB,53.790349222,-1.0775372143
3128,YO8,3WH,53.828028,-1.129172
3129,YO8,3WJ,53.8121697919,-1.097227261
3130,YO8,3WU,53.7849340929,-1.0676994242
3132,YO8,3XA,53.8125139062,-1.1095977514
3133,YO8,3XB,53.8148151161,-1.1047950149
3134,YO8,3XD,53.8158391906,-1.1035125271
3135,YO8,3XE,53.8153478762,-1.0991183117
3136,YO8,3XF,53.8148252723,-1.09907
3137,YO8,3XJ,53.8119580658,-1.0965635641
3138,YO8,3XL,53.8150300356,-1.1034842255
3139,YO8,3XN,53.7849340929,-1.0676994242
3140,YO8,3XP,53.8152750822,-1.1025980591
3141,YO8,3XQ,53.8138506208,-1.1008211001
3142,YO8,3XW,53.8142721938,-1.0995058914
3143,YO8,3YF,53.7849340929,-1.0676994242
3144,YO8,3YN,53.8159893311,-1.1043598989
3145,YO8,3YP,53.814772122,-1.097719
3146,YO8,3YT,53.7870859077,-1.0739659606
3147,YO8,3YU,53.7874777277,-1.074521
3148,YO8,3YW,53.8145532724,-1.098634133
3149,YO8,4AA,53.782947,-1.06398
3150,YO8,4AD,53.7817579363,-1.0719130027
3151,YO8,4AE,53.7818185469,-1.0727767282
3153,YO8,4AH,53.7822814475,-1.073358417
3154,YO8,4AJ,53.7826937852,-1.0732127427
3155,YO8,4AL,53.7817682974,-1.0744168998
3156,YO8,4AN,53.78163,-1.073889
3157,YO8,4AP,53.781022041,-1.0743877893
3158,YO8,4AQ,53.781665,-1.0759865274
3159,YO8,4AR,53.7809860013,-1.075541976
3160,YO8,4AS,53.7821505429,-1.0750307326
3161,YO8,4AT,53.7797758218,-1.0759631382
3162,YO8,4AU,53.780246,-1.0739251206
3163,YO8,4AW,53.781189745,-1.0739895155
3164,YO8,4AX,53.7809457711,-1.0726593781
3165,YO8,4AY,53.7810671295,-1.076739118
3166,YO8,4AZ,53.7800449666,-1.0782336108
3167,YO8,4BA,53.7806679244,-1.0739251206
3168,YO8,4BD,53.7853515014,-1.0763415267
3169,YO8,4BE,53.7832172024,-1.0723209428
3170,YO8,4BG,53.787394,-1.074141
3171,YO8,4BH,53.7871130144,-1.0751492826
3172,YO8,4BJ,53.7862496963,-1.0750923743
3173,YO8,4BL,53.7851334602,-1.0748740746
3174,YO8,4BN,53.785004,-1.075469
3175,YO8,4BP,53.786852298,-1.076189
3176,YO8,4BQ,53.7855074184,-1.0755792097
3177,YO8,4BR,53.7878256626,-1.0754827225
3178,YO8,4BS,53.7876155994,-1.0773846681
3179,YO8,4BT,53.7868202064,-1.0768101598
3180,YO8,4BU,53.7866815551,-1.0774810477
3181,YO8,4BW,53.7859644739,-1.0765709149
3182,YO8,4BX,53.786483374,-1.078259
3183,YO8,4BY,53.787223769,-1.0802012819
3184,YO8,4BZ,53.7870478721,-1.0807060162
3185,YO8,4DA,53.7876316992,-1.0830004067
3186,YO8,4DB,53.7880404495,-1.0847370535
3187,YO8,4DD,53.7886285984,-1.0840715584
3188,YO8,4DE,53.788545167,-1.0837394384
3189,YO8,4DF,53.7859948214,-1.0828691337
3190,YO8,4DG,53.7865876035,-1.0828106738
3191,YO8,4DH,53.7862839927,-1.0807227112
3192,YO8,4DL,53.7854615386,-1.0801335718
3193,YO8,4DN,53.787826954,-1.0791559397
3194,YO8,4DP,53.7882315721,-1.0803462097
3195,YO8,4DQ,53.7859153803,-1.0818842955
3196,YO8,4DR,53.7889997818,-1.0797222472
3197,YO8,4DS,53.784556031,-1.0687854081
3198,YO8,4DT,53.7845590937,-1.0691799562
3199,YO8,4DW,53.7885737691,-1.0804298011
3200,YO8,4DY,53.784687146,-1.0694654966
3201,YO8,4DZ,53.7844669486,-1.070213
3202,YO8,4EA,53.7853503154,-1.0680544667
3203,YO8,4ED,53.7857102789,-1.06709
3204,YO8,4EE,53.7855430459,-1.068461
3205,YO8,4EF,53.7856136437,-1.0683977245
3206,YO8,4EG,53.7862078567,-1.066972
3207,YO8,4EH,53.7849340929,-1.0676994242
3208,YO8,4EJ,53.7848055401,-1.0685066874
3209,YO8,4EL,53.7858926999,-1.0777563748
3210,YO8,4EQ,53.7852109136,-1.0674656223
3211,YO8,4ER,53.7878,-1.069655
3212,YO8,4ET,53.7838970294,-1.0718961639
3214,YO8,4EZ,53.7836924927,-1.0733425119
3215,YO8,4FP,53.7798667372,-1.0973438656
3216,YO8,4FU,53.7794971336,-1.0972000386
3217,YO8,4FX,53.7798845559,-1.095872
3218,YO8,4GA,53.7860423244,-1.0773432867
3219,YO8,4GN,53.7849340929,-1.0676994242
3220,YO8,4GS,53.7849340929,-1.0676994242
3221,YO8,4HA,53.7828356465,-1.0752888531
3222,YO8,4HB,53.7828325069,-1.0760477671
3223,YO8,4HD,53.7823976323,-1.075602016
3224,YO8,4HE,53.7835631087,-1.0717214051
3225,YO7,4RH,54.2333007261,-1.4165865593
3226,YO7,4RN,54.2319308652,-1.4158081465
3227,YO7,4RP,54.2324796666,-1.4122259376
3228,YO7,4RS,54.2336211331,-1.4159377011
3229,YO7,4RT,54.234091038,-1.4146116884
3230,YO7,4RU,54.239952,-1.4018060304
3231,YO7,4RW,54.2322455336,-1.4139781315
3232,YO7,4RX,54.232328,-1.390582
3233,YO7,4RY,54.2317553201,-1.4129725818
3234,YO7,4RZ,54.2323408081,-1.413240415
3235,YO7,4SB,54.212704,-1.439724
3236,YO7,4SD,54.2155188245,-1.438521
3237,YO7,4SE,54.2125450483,-1.4424094801
3238,YO7,4SF,54.21086,-1.439274
3239,YO7,4SG,54.2027751505,-1.4325
3240,YO7,4SH,54.197733796,-1.4347147939
3241,YO7,4SQ,54.1964534095,-1.4338279263
3250,YO7,4YY,54.2326010174,-1.328737817
3253,YO8,4HH,53.783231,-1.0716195464
3254,YO8,4HJ,53.7835574691,-1.070751
3255,YO8,4HL,53.7830082166,-1.0708685624
3256,YO8,4HQ,53.7852778508,-1.066826671
3257,YO8,4HS,53.7819415366,-1.0770689894
3258,YO8,4HT,53.780428,-1.078772
3259,YO8,4HU,53.7801342501,-1.0828451343
3260,YO8,4HX,53.7813083172,-1.0812260233
3261,YO8,4HY,53.7802505446,-1.0815981704
3262,YO8,4HZ,53.7804983398,-1.0857965262
3263,YO8,4JA,53.7794970164,-1.0865011898
3264,YO8,4JB,53.7794250883,-1.0853190503
3265,YO8,4JD,53.7789684524,-1.0843729214
3266,YO8,4JE,53.7785919732,-1.0856861951
3267,YO8,4JF,53.778702386,-1.0872013353
3268,YO8,4JG,53.7795096074,-1.0893387695
3269,YO8,4JH,53.7790030843,-1.0972409906
3270,YO8,4JJ,53.7788405472,-1.0888221104
3271,YO8,4JL,53.7780192879,-1.0895683025
3272,YO8,4JN,53.7785724368,-1.090208873
3273,YO8,4JP,53.7776775147,-1.1002589085
3274,YO8,4JQ,53.7794734058,-1.0916766061
3275,YO8,4JR,53.7797706469,-1.0989090311
3276,YO8,4JS,53.78316,-1.0694807374
3277,YO8,4JT,53.7780905047,-1.0942255381
3278,YO8,4JW,53.7777208974,-1.0940817444
3279,YO8,4JX,53.77781,-1.092684
3280,YO8,4LB,53.7878454839,-1.0745563855
3281,YO8,4LG,53.7867985241,-1.0728339126
3282,YO8,4LR,53.788247079,-1.0741832566
3283,YO8,4NH,53.78482,-1.065640808
3284,YO8,4NJ,53.7842258112,-1.0644671552
3285,YO8,4NL,53.7884867074,-1.07512
3286,YO8,4NN,53.7838133531,-1.0634442739
3287,YO8,4NS,53.784194792,-1.06846
3288,YO8,4NT,53.7841523324,-1.0688854092
3289,YO8,4NU,53.7828720495,-1.0695360008
3290,YO8,4NW,53.7833634218,-1.0633784055
3291,YO8,4NX,53.7841544526,-1.0691585552
3292,YO8,4NY,53.7803911635,-1.0672082334
3293,YO8,4NZ,53.7806150184,-1.0659436529
3294,YO8,4PA,53.7835854578,-1.0688068936
3295,YO8,4PB,53.7836433831,-1.0693216362
3296,YO8,4PD,53.7834714874,-1.0680202052
3297,YO8,4PE,53.7834233691,-1.0676114889
3298,YO8,4PF,53.7842799445,-1.0679567612
3299,YO8,4PG,53.7846349335,-1.0673721483
3300,YO8,4PH,53.7850996498,-1.0670279348
3301,YO8,4PJ,53.7852508986,-1.0656737573
3302,YO8,4PL,53.7850035231,-1.066225649
3303,YO8,4PQ,53.7847991896,-1.0665337374
3304,YO8,4PR,53.7835501507,-1.0654231663
3305,YO8,4PS,53.7832450488,-1.067797566
3306,YO8,4PT,53.7843429973,-1.0656635682
3307,YO8,4PU,53.7838325237,-1.0659025656
3308,YO8,4PW,53.7826732178,-1.0670817486
3309,YO8,4PX,53.7830714433,-1.0685906169
3310,YO8,4PY,53.7829270654,-1.068685
3311,YO8,4PZ,53.784686268,-1.0658836073
3312,YO8,4QA,53.7835659159,-1.0697634881
3313,YO8,4QB,53.7829874212,-1.0705047746
3314,YO8,4QD,53.7821309186,-1.0713280615
3315,YO8,4QE,53.7817730913,-1.071442
3316,YO8,4QF,53.7806549076,-1.0722408581
3317,YO8,4QG,53.7805061873,-1.0716067429
3318,YO8,4QH,53.781106,-1.067663
3319,YO8,4QJ,53.7816282714,-1.0667862152
3320,YO8,4QL,53.7816061643,-1.0662555292
3321,YO8,4QN,53.779807494,-1.0672818773
3322,YO8,4QP,53.7815763214,-1.071674186
3323,YO8,4QQ,53.7808038477,-1.0671080263
3324,YO8,4QR,53.7844640799,-1.0662072688
3325,YO7,9AB,54.232602,-1.3287378
3330,YO7,9AJ,54.232602,-1.3287378
3332,YO7,9AN,54.232602,-1.3287378
3333,YO7,9AP,54.232602,-1.3287378
3334,YO7,9AQ,54.232602,-1.3287378
3335,YO8,1AE,53.7849340929,-1.0676994242
3337,YO8,1AR,53.7849340929,-1.0676994242
3345,YO8,1BQ,53.7849340929,-1.0676994242
3346,YO8,1BU,53.7849340929,-1.0676994242
3347,YO8,1BW,53.7849340929,-1.0676994242
3349,YO8,1EB,53.7849340929,-1.0676994242
3358,YO8,1SA,53.777452,-1.079869
3359,YO8,1SB,53.7800964244,-1.069764323
3360,YO8,1SD,53.7800964244,-1.069764323
3361,YO8,1SE,53.7800964244,-1.069764323
3362,YO8,1SF,53.7800964244,-1.069764323
3363,YO8,1SG,53.7800964244,-1.069764323
3364,YO8,1SH,53.7800964244,-1.069764323
3365,YO8,1SJ,53.7800964244,-1.069764323
3366,YO8,1SL,53.7800964244,-1.069764323
3367,YO8,1SN,53.7800964244,-1.069764323
3368,YO8,1SP,53.7800964244,-1.069764323
3369,YO8,1SQ,53.7800964244,-1.069764323
3370,YO8,1SR,53.7800964244,-1.069764323
3371,YO8,1SS,53.7800964244,-1.069764323
3372,YO8,1ST,53.7800964244,-1.069764323
3373,YO8,1SU,53.7800964244,-1.069764323
3374,YO8,1SW,53.7800964244,-1.069764323
3375,YO8,1SX,53.7800964244,-1.069764323
3376,YO8,1SY,53.7800964244,-1.069764323
3377,YO8,1SZ,53.7800964244,-1.069764323
3378,YO8,1TA,53.7800964244,-1.069764323
3379,YO8,1TB,53.7800964244,-1.069764323
3380,YO8,1TD,53.7800964244,-1.069764323
3381,YO8,1TE,53.7800964244,-1.069764323
3382,YO8,1TF,53.7800964244,-1.069764323
3383,YO8,1TG,53.7800964244,-1.069764323
3384,YO8,1TH,53.7800964244,-1.069764323
3385,YO8,1TJ,53.7800964244,-1.069764323
3386,YO8,1TL,53.7800964244,-1.069764323
3387,YO8,3AA,53.7866709476,-1.070286772
3388,YO8,3BH,53.7866608328,-1.0736262186
3389,YO8,3ED,53.7888366226,-1.065731
3390,YO8,3EH,53.7884853108,-1.0654956544
3391,YO8,3EL,53.7880842055,-1.0670831624
3392,YO8,3ES,53.7882652165,-1.0683997092
3393,YO8,3FR,53.8165399079,-1.1046671324
3394,YO8,3FS,53.8116390547,-1.0995623159
3395,YO8,3FT,53.8162749476,-1.1052955252
3396,YO8,3FW,53.8138454809,-1.0989378891
3397,YO8,3FY,53.8122731965,-1.110377
3398,YO8,3FZ,53.7868530798,-1.0694327581
3399,YO8,3GA,53.7878221526,-1.0680604125
3400,YO8,3GB,53.7874108045,-1.070408
3401,YO8,3GD,53.78736972,-1.0688293644
3402,YO8,3GE,53.7881092518,-1.071362
3403,YO8,3GH,53.784878,-1.069583
3404,YO8,3JT,53.7874132035,-1.0697998297
3405,YO8,3JX,53.7859056092,-1.0677993154
3406,YO8,3JY,53.7863281953,-1.0689738472
3407,YO8,3JZ,53.7869261514,-1.0695829253
3408,YO8,3LD,53.7869290446,-1.0711158782
3409,YO8,3LF,53.786684403,-1.071135
3410,YO8,3LH,53.7876328344,-1.0714646227
3411,YO8,3LJ,53.7894943992,-1.074822
3412,YO8,3LL,53.7878473977,-1.0724768598
3413,YO8,3LQ,53.7862983826,-1.0720860294
3414,YO8,3LR,53.7936497117,-1.0777684299
3415,YO8,3LS,53.7893587468,-1.0738096626
3416,YO8,3LT,53.7893189919,-1.0756472265
3417,YO8,3LU,53.7896054146,-1.0766579474
3418,YO8,3LW,53.7877071289,-1.0729353129
3419,YO8,3LX,53.7914682399,-1.075782147
3420,YO8,3LY,53.795064222,-1.0805459493
3421,YO8,3LZ,53.7944616629,-1.0793294562
3422,YO8,3NA,53.7941454937,-1.0791238449
3423,YO8,3NB,53.7939082896,-1.0739978961
3424,YO8,3ND,53.794315416,-1.0755070353
3425,YO7,3TY,54.2272060144,-1.3282884429
3426,YO7,3WJ,54.2326010174,-1.328737817
3428,YO7,3WU,54.2326010174,-1.328737817
3429,YO7,3WW,54.2326010174,-1.328737817
3431,YO7,3XB,54.1547213159,-1.4181050956
3432,YO7,3XX,54.233199,-1.331075
3433,YO7,3YA,54.1351139131,-1.4077581284
3434,YO7,3YB,54.1321567954,-1.4022602585
3435,YO7,3YD,54.1329791877,-1.4013607769
3436,YO7,3YE,54.1322903494,-1.4038193452
3437,YO7,4AA,54.24363,-1.350073
3438,YO7,4AB,54.2546884117,-1.357589
3439,YO7,4AD,54.2648136999,-1.3604563131
3440,YO7,4AE,54.2614563398,-1.3510975708
3441,YO7,4AF,54.263365,-1.3499640687
3442,YO7,4AG,54.2743499465,-1.3488065974
3443,YO7,4AH,54.2836655286,-1.3513324027
3444,YO7,4AJ,54.285083,-1.340711
3445,YO7,4AL,54.288959,-1.342815
3446,YO7,4AN,54.288801,-1.340145
3447,YO7,4AP,54.2805663555,-1.3367286162
3448,YO7,4AQ,54.279638,-1.33937
3449,YO7,4AR,54.2808605074,-1.3379219015
3450,YO7,4AS,54.282116,-1.3373075245
3451,YO7,4AT,54.282934,-1.338995
3452,YO7,4AU,54.284543591,-1.3376017375
3453,YO7,4AW,54.2921102715,-1.3407527363
3454,YO7,4AY,54.2859276152,-1.3375949017
3455,YO7,4AZ,54.2861862445,-1.3339655429
3456,YO7,4BA,54.2857859145,-1.3347093226
3457,YO7,4BB,54.2856850486,-1.3214391436
3458,YO7,4BD,54.2952354501,-1.3305162193
3459,YO8,3NE,53.789181,-1.075134
3460,YO8,3NF,53.788603205,-1.0760727904
3461,YO8,3PN,53.810936,-1.101506
3462,YO8,3QS,53.800398,-1.08793
3463,YO8,3QT,53.8063686057,-1.096486
3464,YO8,3QU,53.8187190228,-1.1124586434
3465,YO8,3QX,53.8203988426,-1.1220994528
3466,YO8,3QZ,53.8101091992,-1.1248202135
3467,YO8,3RA,53.81373,-1.136941
3468,YO8,3RB,53.8046668876,-1.1441421882
3469,YO8,3RD,53.7908878227,-1.1428742863
3470,YO8,3RE,53.7929795129,-1.1238560405
3471,YO8,3RG,53.7832320992,-1.1196122036
3472,YO8,3RH,53.783379,-1.114995
3473,YO8,3RJ,53.7914739519,-1.1013755065
3474,YO8,3RL,53.791809,-1.0945494861
3475,YO8,3RN,53.7951803948,-1.0994138143
3476,YO8,3RP,53.817223,-1.097392
3477,YO8,3RQ,53.7878858719,-1.1193174744
3478,YO8,3RR,53.810593,-1.07073
3479,YO8,3RS,53.798019078,-1.0639780762
3480,YO8,3RT,53.8349965098,-1.1308509021
3481,YO8,3RW,53.804266,-1.123347
3482,YO8,3RX,53.7815557148,-1.1068384101
